Cell,Cycle,Test,t_cyc,t_mean,t_median,T_peak,T_min,T_mean,T_median,V_mean,V_std,V_median,V_min,q_mean,q_median,q_final,dT,dT_by_dt,t_to_4.0_V,t_to_3.8_V,t_to_3.5_V,Initial_V_slope,3.8-3.5_V_slope,dq_dV_peak_height,dq_dV_peak_voltage,cycle_energy_wh,V_at_300mAh,VTI,Knee_Cycle,Total_Life_Cycles,Pct_Lifespan_Reached,Is_Aged
1,1600,C1dc,55.31295267865062,27.658331893895,27.658333014696836,0.52218843,0.52003038,0.5208844480873495,0.52056509,3.7412893832530116,0.23650880742464872,3.7513193,2.700078,-340.9304638798031,-340.9301652616882,-681.8263154580586,0.0021580500000000225,6.163826121480071e-05,7.516666632145643,22.133333142846823,47.91666610166431,-0.34407463586845605,-0.011643180518185746,4719.763390885029,3.7097139,0.6898350691322745,3.779691,206.95052073968236,8100,8200,98.8,False
1,1800,C1dc,54.828039295971394,27.416664709302246,27.416666317731146,41.312096,39.876675,40.426391073230015,40.213692,3.7415144606502584,0.23565828622180474,3.7510986,2.6999977,-337.97065989302115,-337.9701817262607,-675.8871270316637,1.435420999999998,0.04267689652708075,7.366666607558727,21.966666374355555,47.59999947622418,-0.3392596339671108,-0.011698802446340447,6195.83910908972,3.7001698,0.6838343616210252,3.7776458,205.15030848630755,8100,8200,98.8,False
1,1900,C1dc,54.57924278452992,27.291665159032814,27.291666409000754,41.262188,39.776787,40.36162140628816,40.138779,3.741878111050061,0.2349606021623622,3.75117715,2.7002168,-336.39071616526985,-336.390095024938,-672.743285643124,1.485401000000003,0.03955931785465274,7.266666647046804,21.933333221822977,47.48333277180791,-0.34286477323291203,-0.011736951206036994,4612.992467513551,3.6923282,0.6807934647267901,3.7770629,204.23803941803703,8100,8200,98.8,False
1,2000,C1dc,54.33809274807573,27.174996031244966,27.17499970458448,41.174809,39.714378,40.2979442066217,40.063904,3.7418286638565297,0.23474112154157206,3.7511574999999997,2.7001567,-334.9337795500586,-334.9337132775963,-669.7317983178508,1.4604309999999998,0.03848903344621966,7.18333326280117,21.81666634976864,47.34999949112535,-0.35189263895563017,-0.011752464917481428,4932.897338511203,3.7074668,0.6778037864616306,3.7761207,203.3411359384892,8100,8200,98.8,False
1,2100,C1dc,54.146127216517925,27.07496581650124,27.074966970831156,41.212246,39.789291,40.36416039661538,40.138779,3.742031670153846,0.23471377287739295,3.75137795,2.7000365,-333.7271226637927,-333.7267033314564,-667.4184829442038,1.4229550000000017,0.040549132484707956,7.199991289526224,21.76664013415575,47.14994240552187,-0.3560971406159072,-0.011818634666555842,7678.999567944132,3.6987247,0.675417981726526,3.7756395,202.62539451795783,8100,8200,98.8,False
1,2200,C1dc,53.8676693290472,26.94166152371726,26.94166637957096,41.249683,39.801758,40.378259337662335,40.138779,3.742237545485467,0.2339667155266709,3.7513069999999997,2.700186,-332.0671268985415,-332.06702778074987,-663.9526202195469,1.447924999999998,0.04333229607210664,7.049999982118607,21.683333069086075,47.04999944195151,-0.35249263919256263,-0.011835750131114509,4604.384711783123,3.6988742,0.6720229140982864,3.7747865,201.6068742294859,8100,8200,98.8,False
1,2300,C1dc,53.66011111065745,26.833298586763487,26.833300609141588,41.299629,39.826733,40.424503646383116,40.188721,3.742374365259236,0.23398091676225594,3.7516079,2.700146,-330.7544902297811,-330.7541287324643,-661.4396086354981,1.4728960000000058,0.0422231552920201,7.049991432577372,21.616640277206898,46.81660953909159,-0.3609106425166692,-0.011903081408245744,4119.9368565691975,3.6965082,0.6694263075905272,3.7739043,200.82789227715818,8100,8200,98.8,False
1,2400,C1dc,53.40287268161774,26.70832872974639,26.708333054557443,41.362038,39.8517,40.45575250062383,40.213692,3.7426773821896444,0.2329863510688308,3.7515153,2.6999531,-329.19530997592796,-329.1949527039625,-658.2324497447104,1.5103379999999973,0.044500636127936824,6.916666533797979,21.583333108574152,46.74999939277768,-0.3651226441799156,-0.011911028602338154,4172.879404126457,3.6865308,0.6662967877005578,3.7732704,199.8890363101673,8100,8200,98.8,False
1,2500,C1dc,53.2424782589078,26.62496513466774,26.62496748380363,41.337067,39.914112,40.48525785951189,40.251133,3.742594369680851,0.23334968653119023,3.7515755,2.7001135,-328.19157320786104,-328.1911267162849,-656.3019662937012,1.4229549999999946,0.04024529163090092,6.93332489579916,21.51664031669497,46.53327640146017,-0.36813614536988015,-0.011982449844811838,4228.108097076982,3.7010877,0.6642589332389357,3.7726288,199.2776799716807,8100,8200,98.8,False
1,2600,C1dc,52.95868931338191,26.483330504477173,26.48333301767707,41.411942,39.939083,40.51860900062913,40.276104,3.7433234485372755,0.23154847470575207,3.7517803,2.7001178,-326.43355099487076,-326.433331798211,-652.7810452742547,1.4728590000000068,0.04440386922711605,6.766666509211063,21.43333308398724,46.5166661515832,-0.36813464536929696,-0.011958466918941065,5342.22631453783,3.6840889,0.660849160802671,3.7717106,198.2547482408013,8100,8200,98.8,False
1,2700,C1dc,52.83581212162972,26.424963322096982,26.42496781423688,41.312096,39.889141,40.47734189407314,40.238625,3.7426688089848676,0.23290657634605627,3.75168,2.6999974,-325.7197507893548,-325.7198346359846,-651.274269703515,1.4229549999999946,0.04092963524223658,6.833325102925301,21.366640627384182,46.26661017537117,-0.37655414869398673,-0.012051404296767895,4217.694110575425,3.6957583,0.6592220064901844,3.7709086,197.76660194705528,8100,8200,98.8,False
1,2800,C1dc,52.63888148590922,26.324958917555175,26.324962405487895,41.374504,39.926579,40.51885063259493,40.276104,3.7428102753481016,0.23265300508113015,3.7515196,2.6998773,-324.48857916246357,-324.4886903227963,-648.8501025188361,1.447925000000005,0.04239267661097503,6.799990274012089,21.29996962845325,46.1166007630527,-0.37655264869340355,-0.01210647294651535,4113.670714820284,3.6885402,0.6567792749588598,3.770267,197.03378248765793,8100,8200,98.8,False
1,2900,C1dc,52.331426069140434,26.166665795389935,26.166666392236948,41.3246,39.826733,40.43651746259153,40.176216,3.743819211461318,0.22992198150908907,3.7518604,2.6999574,-322.51742832061433,-322.5172157158966,-645.0218397585212,1.4978669999999994,0.04196034169683854,6.566666588187218,21.21666641905904,46.13333288580179,-0.3807586503542771,-0.012043336551481636,4261.192298197888,3.6832066,0.6530878291554889,3.7693446,195.92634874664668,8100,8200,98.8,False
1,3000,C1dc,52.25776942446828,26.133298597194358,26.13330138847232,41.424446,39.964054,40.57025249569653,40.326008,3.7435152985655087,0.23157215234640346,3.7523818,2.6999574,-322.1334555993292,-322.1329067112596,-644.1689847636143,1.460392000000006,0.040561430837699815,6.683325245976448,21.216640770435333,45.916610565036535,-0.3813676505947488,-0.012144189023182978,5801.860404332735,3.698766,0.6521396705463017,3.7691441,195.6419011638905,8100,8200,98.8,False
1,3100,C1dc,52.092352230101824,26.049960313783615,26.04996280744672,41.411942,39.901646,40.508403617524785,40.263599,3.74304625001599,0.23166822375057483,3.7517803,2.6999574,-321.0840928760093,-321.0828956866879,-642.0891597582703,1.5102960000000039,0.042368065501947764,6.649990417063236,21.13330302760005,45.73326783254743,-0.383170651306726,-0.012191753426873758,4058.337358691406,3.6917884,0.6499896767112522,3.7681417,194.99690301337566,8100,8200,98.8,False
1,3200,C1dc,51.82358264923096,25.91666316759046,25.91666623950005,41.374504,39.876675,40.50111671777564,40.238625,3.743688392928319,0.2296375851206059,3.7517803,2.6999974,-319.4407329942415,-319.4406665501455,-638.7729233128966,1.497829000000003,0.043432555774131396,6.449999883770943,21.03333307430148,45.749999452382326,-0.39099465439627284,-0.012147281328612267,4114.814791632247,3.6972823,0.6467548449455783,3.7669787,194.0264534836735,8100,8200,98.8,False
1,3300,C1dc,51.74887675791979,25.874968102502866,25.874968450516462,41.299629,39.889141,40.464052947520926,40.201187,3.743018325434643,0.2310776394170622,3.7519607500000003,2.7000377,-318.9104641440552,-318.9097420301073,-637.8192441609972,1.4104880000000009,0.03676558052323226,6.5666587091982365,20.98330769687891,45.46661116182804,-0.39399915558268495,-0.012250098015662953,3741.229640952506,3.6889813,0.6456768452814674,3.7664573,193.70305358444017,8100,8200,98.8,False
1,3500,C1dc,51.298072692006826,25.649999003608134,25.64999967813492,41.162304,39.614529,40.24412404839234,39.976521,3.7450663828840534,0.22799332714715093,3.7527254,2.7001004,-316.10736821154256,-316.1069279375407,-632.2030179733683,1.5477750000000015,0.03759835415215822,6.34999992325902,20.949999690055847,45.449999403208494,-0.40181715866987233,-0.012249791980155949,5804.566487268784,3.69137,0.6404056333358354,3.7655578,192.12169000075062,8100,8200,98.8,False
1,3600,C1dc,51.25913070514798,25.633299644373,25.63330208882689,41.187275,39.751854,40.33551983165421,40.07637,3.7448143585310367,0.22977130344530028,3.7528858,2.7000604,-315.9118205962833,-315.910842218572,-631.7444982024535,1.435420999999998,0.03515157536682203,6.466658748686314,20.96664112061262,45.26661140844226,-0.40001415795789513,-0.012349188708503534,5150.334475967463,3.6845126,0.6398956093958703,3.7657583,191.96868281876107,8100,8200,98.8,False
1,3700,C1dc,51.07854695990682,25.541628588723665,25.54163013584912,41.761467,39.776787,40.50146886138291,40.138779,3.745079740834964,0.22929035871626133,3.7531464,2.7001407,-314.78326272606495,-314.78264549785195,-629.5202834064332,1.9846800000000044,0.038893943784001364,6.433324087411165,20.91663669794798,45.149935483932495,-0.40542916009617286,-0.012384607751940736,5382.424467156206,3.6956208,0.6376770512568106,3.7649963,191.30311537704318,8100,8200,98.8,False
1,3800,C1dc,50.74929943308234,25.374999452689302,25.374999660998583,41.349533,39.8517,40.436845348653975,40.16375,3.7467241263296125,0.22631723656621344,3.753768,2.7000203,-312.74387190320454,-312.7434860302785,-625.4908168324312,1.497833,0.03669066379972206,6.249999962747097,20.86666647344828,45.21666616201401,-0.40302465914669333,-0.012313526794136232,5500.910949100139,3.6855152,0.6338312808202426,3.7643147,190.14938424607277,8100,8200,98.8,False
1,3900,C1dc,50.73023144155741,25.366634740636414,25.36663569509983,41.337067,39.839233,40.45294666469622,40.188721,3.7456788158292285,0.22843419640590637,3.753407,2.7000203,-312.6436637061389,-312.643456761239,-625.2583088284471,1.4978339999999974,0.03529017761964758,6.366658955812454,20.83330800756812,44.96661186218262,-0.4060291603331054,-0.012431210812010771,4080.378230695689,3.6831894,0.6334243737592018,3.7638335,190.02731212776052,8100,8200,98.8,False
1,4000,C1dc,50.58987094089389,25.299960551473717,25.299963857978582,41.399475,39.914112,40.50196408396444,40.238625,3.7452024989463286,0.2289851854696528,3.7533269,2.6998999,-311.83241896869157,-311.8315780051812,-623.5531647570597,1.4853629999999995,0.03677796340126089,6.333324294537306,20.76663700863719,44.79993604123592,-0.4096411617594192,-0.012479003291770752,4295.4534247939355,3.6915305,0.6316159453135964,3.762831,189.4847835940789,8100,8200,98.8,False
1,4100,C1dc,50.34010933712125,25.174996387490832,25.174999656155705,41.349533,39.889141,40.480764504632695,40.2074395,3.7457507333884847,0.22692433859247127,3.75328675,2.6999803,-310.2939653476023,-310.2937583452284,-620.4774481988763,1.4603919999999988,0.03327285866878479,6.166666578501463,20.68333312869072,44.7999994084239,-0.4162576643721585,-0.012435899330856879,4889.365316576829,3.6816654,0.6285894038763131,3.7619486,188.5768211628939,8100,8200,98.8,False
1,4200,C1dc,50.26643944904208,25.13333293919556,25.13333296403289,41.337067,39.889141,40.49315957772622,40.226158,3.744978535233676,0.227944391324749,3.7528605,2.6998746,-309.7552260228234,-309.7551380366652,-619.5186640586243,1.4479259999999954,0.03398165862441969,6.216666642576456,20.61666632071137,44.56666616722941,-0.4186606653210415,-0.012528092042777586,4957.377950760888,3.6847682,0.6275066016532216,3.7610412,188.25198049596645,8100,8200,98.8,False
1,4300,C1dc,50.10940885171294,25.058300340117174,25.058302693068985,41.312096,39.876675,40.4630482450133,40.201187,3.7442331386635637,0.2291354357707636,3.7527802,2.699995,-308.84539588600126,-308.8458704911686,-617.6078318476868,1.435420999999998,0.03832353479275994,6.216659098863602,20.516641549766064,44.31661253795028,-0.4198621657954897,-0.012608401924060255,4998.796838548641,3.6875751,0.625445922039738,3.7601991,187.6337766119214,8100,8200,98.8,False
1,4400,C1dc,49.95662184432149,24.983294240486906,24.98329756781459,41.312096,39.889141,40.4635468522841,40.226158,3.743838164254752,0.22946553852895835,3.75262,2.7001956,-307.9231366992275,-307.9249819463027,-615.7261856172588,1.4229549999999946,0.03279888096636813,6.1999911814928055,20.4499707184732,44.166603460907936,-0.4246782355808246,-0.012651015987744223,3123.449675936225,3.7041371,0.6234828711679501,3.7591565,187.04486135038502,8100,8200,98.8,False
1,4500,C1dc,49.71432935446501,24.858332221682154,24.858333030715585,41.299629,39.826733,40.448480867292226,40.176216,3.744812294436997,0.22664554410646148,3.75267995,2.7001154,-306.38141622753494,-306.38132301431955,-612.7444427379218,1.4728960000000058,0.02941868851941245,6.033333297818899,20.383333079516888,44.21666605398059,-0.4300906698345428,-0.01259205046315822,3601.6463014277138,3.6934702,0.6205942233411865,3.758234,186.17826700235597,8100,8200,98.8,False
1,4600,C1dc,49.6847658790648,24.849964502369634,24.84996965155005,41.237221,39.814266,40.41249004391552,40.151283,3.7432291586992963,0.2297960262559789,3.7521787,2.7001956,-306.26449314161187,-306.264717531918,-612.349611637397,1.4229549999999946,0.033640253685399135,6.14999245852232,20.33330837264657,43.89994628727436,-0.4330962600726594,-0.012728850350923127,3067.650870102486,3.7002072,0.6200075238796905,3.757432,186.00225716390713,8100,8200,98.8,False
1,4800,C1dc,49.40229322761297,24.70831005231792,24.70831490121782,41.274654,39.8517,40.44707384592043,40.188721,3.7430926746797035,0.22981592298576045,3.7524388,2.7000346,-304.5222339799536,-304.52190997490266,-608.8768448422716,1.4229539999999972,0.033829849828365004,6.08332883566618,20.21665155887604,43.64996742457152,-0.4385161731616054,-0.012821650887726804,2953.6423865254073,3.6903014,0.6164575976859125,3.7563086,184.93727930577376,8100,8200,98.8,False
1,5000,C1dc,49.035189505666494,24.524994727892235,24.524999745190144,41.237221,39.789291,40.39047319327446,40.126312,3.7426474184782608,0.2281906350158225,3.75150585,2.6999638,-302.22674054007564,-302.2250359642825,-604.2869401481527,1.4479299999999995,0.033125114679695644,5.883333273231983,20.01666655763984,43.49999958649278,-0.4487371771976892,-0.01276030766466805,3405.7102232491607,3.6858597,0.6118061256000309,3.7533505,183.54183768000928,8100,8200,98.8,False
1,5100,C1dc,48.94526358693838,24.474968584254384,24.474970176815987,41.19978,39.826733,40.391450605854324,40.126312,3.7424525989448605,0.2294224110602002,3.75176645,2.6998434,-301.6254943101827,-301.6246619242316,-603.2069763171048,1.3730469999999997,0.03281761363979803,5.9833260253071785,19.99997567385435,43.24994729831815,-0.4439236752969271,-0.012904313689260215,2903.5239020146896,3.6854587,0.6106171662260338,3.7528694,183.18514986781014,8100,8200,98.8,False
1,5200,C1dc,48.67576276883483,24.34166381845071,24.341666400432587,41.524292,40.101341,40.684576422313484,40.413387,3.7461686148186173,0.22484950951316612,3.7535627,2.7001359,-299.9526620708314,-299.95258383256026,-599.8239008415256,1.4229510000000047,0.02810490629248915,5.849999953061342,20.13333309441805,43.5999995470047,-0.4523491786239897,-0.012790904946233387,3345.7223753472613,3.6831443,0.607868455465185,3.7532821,182.3605366395555,8100,8200,98.8,False
1,5300,C1dc,48.67524376139045,24.341634099584002,24.341636896133423,41.499325,40.113808,40.6943075797399,40.438362,3.7438703691991786,0.22837053023567985,3.75294115,2.7002161,-299.9723795342042,-299.9714547631836,-599.8621534882067,1.385517,0.03228051209566721,5.933325961232185,20.016642082482576,43.19994706660509,-0.45174281432390795,-0.012933401868514877,2832.478981591392,3.6871145,0.6074904650109991,3.7528811,182.2471395032997,8100,8200,98.8,False
1,5400,C1dc,48.53947721421719,24.27496166373734,24.274965226650238,41.486858,40.101341,40.690422556280026,40.4445955,3.743461799588195,0.22895081292917221,3.7528409,2.7000957,-299.13746519003405,-299.1373520385539,-598.158701601549,1.385517,0.029188484860048585,5.933324787765741,19.966638162732124,43.0166051723063,-0.4541458213153516,-0.01300680560019899,3099.2477093563843,3.6905632,0.6057384687225102,3.7520387,181.72154061675306,8100,8200,98.8,False
1,5500,C1dc,48.22118282318115,24.11666220517279,24.116666447371244,41.611675,40.188721,40.756044896718485,40.488304,3.745942169810017,0.22424762107389398,3.7533622,2.6999755,-297.2090152340517,-297.2089879082709,-594.2801484523485,1.4229539999999972,0.021194790919426082,5.749999992549419,19.933333173394203,43.28333275392652,-0.46557468384648554,-0.012860550181370844,2916.294315452633,3.6800966,0.6021716147097391,3.7504349,180.6514844129217,8100,8200,98.8,False
1,5600,C1dc,48.2382177002728,24.124966475151695,24.124970566481352,41.524292,40.16375,40.74882361740332,40.500771,3.7433909733080113,0.22835508534476137,3.7526203000000002,2.7000556,-297.2985559144708,-297.29798962667167,-594.4675726175096,1.3605420000000024,0.029564276531292556,5.849992912262678,19.833309073001143,42.83328104764223,-0.45655518028486325,-0.013051186371525417,3429.296628216995,3.6889992,0.6019723420393779,3.7503145,180.59170261181333,8100,8200,98.8,False
1,5700,C1dc,48.10761457309127,24.058295814501033,24.058298896998167,41.599209,40.201187,40.768502279778396,40.513237,3.7431510420013847,0.2288041482165046,3.7526202,2.7000155,-296.4783319698643,-296.47743124528506,-592.857351306983,1.3980220000000045,0.03047061243374706,5.849991571158171,19.78330498561263,42.666605561971664,-0.46497318360896983,-0.013107246129831992,4376.5089959757615,3.6770489,0.6002946298018011,3.7495925,180.08838894054034,8100,8200,98.8,False
1,5800,C1dc,47.90804598480463,23.958330008807504,23.958333050832152,41.599209,40.213692,40.78144194193324,40.513237,3.7434535819541033,0.22703297819453022,3.7524799,2.6997349,-295.2597147030965,-295.2594903710208,-590.4253670448167,1.385517,0.027960370441376337,5.733333248645067,19.699999764561653,42.66666607931256,-0.4625701826600735,-0.013059148033374487,2816.6330591867245,3.6872349,0.5978517115267099,3.747788,179.35551345801292,8100,8200,98.8,False
1,5900,C1dc,47.83139482140541,23.916636730798267,23.91663735732436,41.574238,40.176216,40.74627928282828,40.488304,3.7428177745733198,0.22888375066137046,3.75248,2.699775,-294.72638207146633,-294.7254950292341,-589.4471143131173,1.3980220000000045,0.03258261938402315,5.816659424453974,19.633309319615364,42.38328147679567,-0.46678485808801096,-0.013187650996593258,2906.322317302863,3.6731591,0.5967704439684038,3.7475474,179.03113319052113,8100,8200,98.8,False
1,6000,C1dc,47.72351503372192,23.8666291701466,23.866632599383596,41.561733,40.16375,40.766930744502616,40.525742,3.7424068148691103,0.22947572302950953,3.7524397,2.6998951,-294.1127279652747,-294.1106401790805,-588.1173065952115,1.3979829999999964,0.03382367409245254,5.799991674721241,19.63330529630184,42.26660622283816,-0.47400018717356146,-0.013254783337779356,2507.362101147572,3.6837058,0.5953863951623719,3.7469859,178.61591854871153,8100,8200,98.8,False
1,6100,C1dc,47.51888947561383,23.766661390239133,23.766666501760483,41.624142,40.213692,40.803082363477046,40.550713,3.7438984266736766,0.22600134352075127,3.7525182,2.7000136,-292.86287119431285,-292.8624680473379,-585.5603691386312,1.4104499999999973,0.027100875610782334,5.633333288133144,19.59999980404973,42.49999947845936,-0.4788124850658681,-0.013105659574981507,2968.7736780773234,3.6771674,0.5930866013335482,3.7460217,177.92598040006442,8100,8200,98.8,False
1,6200,C1dc,47.53206515684724,23.766637154522847,23.76663750037551,41.574238,40.176216,40.79044699754644,40.538208,3.742171771784087,0.22892404586596593,3.7519567,2.7002141,-292.8747855525122,-292.8747140281813,-585.7463794615072,1.3980220000000045,0.03221437169813176,5.733326207846403,19.53330935910344,42.11661508306861,-0.4782058913169561,-0.013267228650405433,2886.9874503838,3.67821,0.5929312821292712,3.7456207,177.87938463878135,8100,8200,98.8,False
1,6300,C1dc,47.404278852045536,23.70829505206479,23.708299370482564,41.5368,40.201187,40.77253225404076,40.550713,3.7415346047435,0.22991861352716672,3.7518164,2.6997731,-292.14878548280484,-292.1505273532139,-584.1518310216064,1.3356130000000022,0.03092264480604724,5.71665845811367,19.4666388630867,41.94993993267417,-0.4806178983345702,-0.013337867817359976,2525.430971196351,3.6795335,0.5912750940844661,3.7447786,177.3825282253398,8100,8200,98.8,False
1,6400,C1dc,47.166166082024574,23.583332887574034,23.583332989364862,41.636646,40.263599,40.8321776354645,40.563179,3.7445003663723067,0.22464991704204568,3.7525582,2.6997731,-290.63586752814126,-290.6360324334598,-581.2757619596863,1.3730469999999997,0.02260370762421262,5.566666647791863,19.499999843537807,42.26666623726487,-0.4914451940622596,-0.0131665697039683,2874.4111168250306,3.6816587,0.588730963155437,3.743736,176.61928894663112,8100,8200,98.8,False
